,min,max,mean,std,month,district
57,16.346107482910156,319.9523010253906,118.09428361792956,56.34975025281302,2020-11-01,North Coast Redwoods District
47,9.472289085388184,151.5074005126953,49.856913282017686,25.432120447030094,2020-11-01,Northern Buttes District
58,2.974484920501709,39.587181091308594,19.78542394805373,7.103999428833536,2020-11-01,Oceano Dunes District
48,0.15942536294460297,10.958539962768555,3.0713065413900114,1.5178330333818553,2020-11-01,Ocotillo Wells District
59,3.4576916694641113,26.97529411315918,15.438325500488281,5.695171742684892,2020-11-01,Orange Coast District
60,3.792257785797119,27.082921981811523,14.23578197337963,4.485858546335155,2020-11-01,San Diego Coast District
61,3.213407039642334,39.348487854003906,15.013218679827844,8.140166568888526,2020-11-01,San Luis Obispo Coast District
62,4.795012474060059,58.913856506347656,31.555547626201925,15.46825204515709,2020-11-01,Santa Cruz District
49,2.6205925941467285,182.61114501953125,61.38783984877735,41.437327292184165,2020-11-01,Sierra District
51,5.078025817871094,106.89842987060547,50.71155427631579,16.514724029310646,2020-11-01,Sonoma-Mendocino Coast District
1082,17.10839080810547,87.89509582519531,36.345374248281786,11.840233495092821,2020-12-01,Angeles District
1083,26.237472534179688,132.72369384765625,74.77280294040085,23.065691041673425,2020-12-01,Bay Area District
1071,29.02593231201172,62.14579391479492,42.58729544193787,7.212616000642341,2020-12-01,Capital District
1072,2.003429412841797,138.17738342285156,47.37250357240065,27.437525660336437,2020-12-01,Central Valley District
1084,17.388580322265625,114.62628936767578,52.27180275274295,19.95035409802157,2020-12-01,Channel Coast District
1073,3.8053669929504395,77.41514587402344,24.556576017811704,14.119301576069958,2020-12-01,Colorado Desert District
1074,9.072060585021973,110.04693603515625,41.78997624269006,12.756860501464482,2020-12-01,Diablo Range District
1075,29.617462158203125,154.02194213867188,75.89106688348416,30.612802649476524,2020-12-01,Gold Fields District
1079,1.1530921459197998,97.66108703613281,16.881667832010105,13.408018717424213,2020-12-01,Great Basin District
1081,2.4898738861083984,133.06105041503906,14.536200245280675,15.838685999306794,2020-12-01,Inland Empire District
1085,18.581409454345703,102.25144958496094,41.948958974753694,14.672754960679415,2020-12-01,Monterey District
1086,41.74966049194336,292.4791564941406,142.86147612059764,47.83721028473171,2020-12-01,North Coast Redwoods District
1076,11.567957878112793,155.02635192871094,57.24698554700295,25.453654458069515,2020-12-01,Northern Buttes District
1087,10.631192207336426,66.33236694335938,35.03266772889254,11.714650992028078,2020-12-01,Oceano Dunes District
1077,0.5183514356613159,16.088680267333984,5.628240924509238,2.1240857528098966,2020-12-01,Ocotillo Wells District
1088,14.034940719604492,52.820526123046875,33.361572265625,9.27976084891301,2020-12-01,Orange Coast District
1089,13.428276062011719,37.12818145751953,26.04469039351852,4.752319952312301,2020-12-01,San Diego Coast District
1090,9.650735855102539,82.4043960571289,33.96891665886976,16.88641015220882,2020-12-01,San Luis Obispo Coast District
1091,17.921337127685547,116.08612060546875,64.37637469951923,25.391970589852367,2020-12-01,Santa Cruz District
1078,2.00762677192688,159.52587890625,50.38954914736165,33.91814370023492,2020-12-01,Sierra District
1080,30.406164169311523,142.174072265625,88.6468169504644,20.64996628298054,2020-12-01,Sonoma-Mendocino Coast District
1019,7.688023090362549,106.82913970947266,48.155199608032646,16.145544967413766,2021-01-01,Angeles District
1020,21.193574905395508,208.83670043945312,118.1514784414557,32.25372938973091,2021-01-01,Bay Area District
1008,61.22254943847656,123.01874542236328,85.53437037721893,11.973119991846977,2021-01-01,Capital District
1009,5.862504959106445,456.5956115722656,125.84876837234621,59.47145640431959,2021-01-01,Central Valley District
1021,14.772225379943848,264.907958984375,109.67755681818181,49.953434250833816,2021-01-01,Channel Coast District
1010,3.13737416267395,140.75210571289062,33.977506758905854,24.552170885606362,2021-01-01,Colorado Desert District
1011,21.316015243530273,323.7730407714844,93.24299844663743,32.883310648183404,2021-01-01,Diablo Range District
1012,70.95692443847656,221.9067840576172,141.0290317449095,41.847835790328666,2021-01-01,Gold Fields District
1016,2.3110055923461914,255.13819885253906,30.52634709942259,30.00343115006986,2021-01-01,Great Basin District
1018,2.652843713760376,213.9735565185547,18.91225782414307,20.817135978629853,2021-01-01,Inland Empire District
1022,41.69021224975586,339.5212707519531,135.75451239224137,52.5936614665578,2021-01-01,Monterey District
1023,73.95914459228516,981.7128295898438,284.9058831376734,143.14991166891525,2021-01-01,North Coast Redwoods District
1013,14.996221542358398,332.8892517089844,104.13413036357682,54.22251408306132,2021-01-01,Northern Buttes District
1024,32.41230773925781,207.4925079345703,102.29250616776316,42.293560714409736,2021-01-01,Oceano Dunes District
1014,0.15477661788463593,32.05485534667969,8.641271155095266,4.066830383954537,2021-01-01,Ocotillo Wells District
1025,8.646554946899414,60.769046783447266,38.71116333007812,14.35466590024074,2021-01-01,Orange Coast District
1026,10.553754806518555,86.15390014648438,38.19146412037037,14.046383604014965,2021-01-01,San Diego Coast District
1027,40.447532653808594,276.24920654296875,116.5041635479042,54.27032702103323,2021-01-01,San Luis Obispo Coast District
1028,24.453033447265625,377.1359558105469,165.92759915865383,87.67896154928282,2021-01-01,Santa Cruz District
1015,4.522953033447266,282.26983642578125,104.65796935328186,64.0335878696363,2021-01-01,Sierra District
